record_id,station_name,latitude,longitude,region,measurement_date,depth_m,temperature_c,salinity_psu,ph_level,dissolved_oxygen_ml_l,nitrate_mg_l,phosphate_mg_l,chlorophyll_a_mg_m3,turbidity_ntu,data_source,quality_flag
OCE00736,Andaman Sea Station,11.417795107173868,92.57224987703661,Andaman Sea,2025-03-28,200,21.92,34.72,7.94,3.87,2.417,0.773,0.39,12.29,CTD Cast,Good
OCE00737,Andaman Sea Station,11.582319377312055,92.47365255797438,Andaman Sea,2025-05-01,0,26.2,34.14,7.82,6.84,1.068,0.29,0.475,1.16,CTD Cast,Good
OCE00738,Andaman Sea Station,11.465908426704777,92.47632420883532,Andaman Sea,2025-05-01,50,25.2,34.85,7.94,5.18,0.85,0.519,1.993,9.46,CTD Cast,Good
OCE00739,Andaman Sea Station,11.558910458884341,92.40800262610702,Andaman Sea,2025-05-01,100,23.59,34.69,8.11,4.4,1.956,0.541,0.479,5.32,CTD Cast,Fair
OCE00740,Andaman Sea Station,11.574997899004885,92.5533245330349,Andaman Sea,2025-05-01,200,18.29,34.67,7.98,3.65,3.49,0.895,0.173,5.75,CTD Cast,Good
OCE00741,Andaman Sea Station,11.44189724454392,92.40607948296231,Andaman Sea,2025-05-28,0,30.4,34.16,8.12,7.33,0.655,0.345,0.998,6.79,CTD Cast,Good
OCE00742,Andaman Sea Station,11.440960304987833,92.4742129469607,Andaman Sea,2025-05-28,50,26.28,35.36,8.15,5.82,2.032,0.348,1.543,9.7,CTD Cast,Good
OCE00743,Andaman Sea Station,11.457629897806674,92.46479522131231,Andaman Sea,2025-05-28,100,20.09,35.18,8.08,4.0,1.951,0.633,0.399,10.34,CTD Cast,Good
OCE00744,Andaman Sea Station,11.588394886428718,92.4432377147741,Andaman Sea,2025-05-28,200,18.94,34.44,7.82,3.8,3.408,0.894,0.395,11.69,CTD Cast,Good
OCE00745,Andaman Sea Station,11.521901024489885,92.47356644486419,Andaman Sea,2025-07-02,0,26.12,35.01,7.99,6.87,1.739,0.434,0.131,6.53,CTD Cast,Good
OCE00746,Andaman Sea Station,11.464950121793441,92.56695969851599,Andaman Sea,2025-07-02,50,27.33,34.51,8.15,4.95,1.859,0.452,0.654,11.55,CTD Cast,Good
OCE00747,Andaman Sea Station,11.543601242021529,92.5887267341297,Andaman Sea,2025-07-02,100,21.65,34.9,7.77,3.52,2.023,0.289,0.429,10.56,CTD Cast,Good
OCE00748,Andaman Sea Station,11.581093738427484,92.55911604995886,Andaman Sea,2025-07-02,200,21.58,35.03,7.94,3.95,3.32,0.464,0.376,8.97,CTD Cast,Good
OCE00749,Andaman Sea Station,11.430691366421632,92.44134932914805,Andaman Sea,2025-08-03,0,30.03,35.49,7.84,7.67,0.638,0.338,0.951,9.51,CTD Cast,Good
OCE00750,Andaman Sea Station,11.477925203471601,92.5212915551087,Andaman Sea,2025-08-03,50,24.51,34.45,8.11,5.32,1.527,0.574,0.609,11.45,CTD Cast,Good
OCE00751,Andaman Sea Station,11.54207752948766,92.53222611736514,Andaman Sea,2025-08-03,100,24.51,35.47,8.06,3.57,1.147,0.423,0.114,1.14,CTD Cast,Good
OCE00752,Andaman Sea Station,11.480288709852001,92.552969578644,Andaman Sea,2025-08-03,200,20.86,34.57,7.87,3.34,2.916,0.649,0.08,13.77,CTD Cast,Good
OCE00753,Andaman Sea Station,11.521938713874807,92.42211726879279,Andaman Sea,2025-08-27,0,28.48,34.64,8.08,8.36,0.607,0.248,1.214,9.6,CTD Cast,Good
OCE00754,Andaman Sea Station,11.574850375336867,92.43420217088365,Andaman Sea,2025-08-27,50,24.75,34.82,7.99,6.69,1.479,0.276,0.616,6.68,CTD Cast,Good
OCE00755,Andaman Sea Station,11.543573570226252,92.57940770325014,Andaman Sea,2025-08-27,100,20.94,35.26,7.94,3.88,1.786,0.633,0.299,13.58,CTD Cast,Good
OCE00756,Andaman Sea Station,11.460524457016378,92.52246267696938,Andaman Sea,2025-08-27,200,17.3,35.63,7.71,2.75,3.802,0.574,0.173,6.86,CTD Cast,Fair
OCE00757,Lakshadweep Station,10.417993455772192,72.61267674813323,Arabian Sea,2024-01-03,0,30.36,35.34,8.07,6.51,1.872,0.169,0.31,2.15,CTD Cast,Fair
OCE00758,Lakshadweep Station,10.449062099597196,72.69315830602139,Arabian Sea,2024-01-03,50,24.56,34.5,7.89,6.01,2.152,0.493,0.672,0.62,CTD Cast,Good
OCE00759,Lakshadweep Station,10.463587865941365,72.61076618317355,Arabian Sea,2024-01-03,100,24.4,34.4,8.13,3.86,1.937,0.568,0.314,11.1,CTD Cast,Good
OCE00760,Lakshadweep Station,10.439534187374854,72.60969671714982,Arabian Sea,2024-01-03,200,15.3,34.22,7.88,2.26,3.362,0.546,0.245,2.18,CTD Cast,Fair
OCE00761,Lakshadweep Station,10.501775250281867,72.59297418603086,Arabian Sea,2024-02-02,0,26.14,34.08,8.18,6.36,1.446,0.081,0.251,14.3,CTD Cast,Good
OCE00762,Lakshadweep Station,10.515814505537199,72.54638022435378,Arabian Sea,2024-02-02,50,27.78,35.22,8.02,5.64,1.277,0.576,1.285,1.18,CTD Cast,Fair
OCE00763,Lakshadweep Station,10.428057002557594,72.67731282252622,Arabian Sea,2024-02-02,100,24.73,34.57,7.93,3.29,2.69,0.262,0.425,11.08,CTD Cast,Good
OCE00764,Lakshadweep Station,10.433977334961323,72.57661313521714,Arabian Sea,2024-02-02,200,16.15,35.05,7.83,2.36,3.732,0.632,0.229,13.14,CTD Cast,Good
OCE00765,Lakshadweep Station,10.400874796456602,72.55477436394106,Arabian Sea,2024-03-03,0,28.18,35.43,8.18,6.36,0.437,0.438,0.65,9.17,CTD Cast,Good
OCE00766,Lakshadweep Station,10.485770872261329,72.65169114946183,Arabian Sea,2024-03-03,50,27.2,34.25,7.82,6.81,2.027,0.415,1.585,5.89,CTD Cast,Good
OCE00767,Lakshadweep Station,10.44837058941295,72.6596442363176,Arabian Sea,2024-03-03,100,21.22,35.19,7.92,5.45,1.764,0.665,0.47,6.78,CTD Cast,Good
OCE00768,Lakshadweep Station,10.551098931402842,72.62101429703615,Arabian Sea,2024-03-03,200,21.42,34.88,8.0,2.93,2.533,0.54,0.241,10.49,CTD Cast,Good
OCE00769,Lakshadweep Station,10.433958527910189,72.63050537555007,Arabian Sea,2024-03-27,0,27.69,34.72,7.82,8.04,1.981,0.233,0.115,9.38,CTD Cast,Good
OCE00770,Lakshadweep Station,10.490512900687117,72.67623946791112,Arabian Sea,2024-03-27,50,27.15,34.43,8.08,6.22,1.213,0.395,0.465,6.61,CTD Cast,Good
OCE00771,Lakshadweep Station,10.483341732769446,72.51455247524792,Arabian Sea,2024-03-27,100,24.2,34.99,7.83,4.45,2.061,0.429,0.104,1.93,CTD Cast,Good
OCE00772,Lakshadweep Station,10.45202319660308,72.68838099456767,Arabian Sea,2024-03-27,200,17.91,34.66,8.07,2.75,3.54,0.689,0.367,8.19,CTD Cast,Good
OCE00773,Lakshadweep Station,10.525475100887073,72.69588397462756,Arabian Sea,2024-05-06,0,30.99,34.55,7.84,7.68,0.115,0.264,0.37,7.23,CTD Cast,Fair
OCE00774,Lakshadweep Station,10.509001683144788,72.54477944666112,Arabian Sea,2024-05-06,50,27.27,34.81,7.97,6.83,2.291,0.504,0.733,6.94,CTD Cast,Fair
OCE00775,Lakshadweep Station,10.524376392778079,72.50499418008683,Arabian Sea,2024-05-06,100,22.42,35.35,8.11,4.04,1.134,0.638,0.128,6.29,CTD Cast,Fair
OCE00776,Lakshadweep Station,10.416237557410087,72.62542767881222,Arabian Sea,2024-05-06,200,21.9,34.35,7.87,2.61,3.82,0.841,0.157,5.38,CTD Cast,Good
OCE00777,Lakshadweep Station,10.443096396557115,72.69971204969701,Arabian Sea,2024-06-06,0,30.03,34.05,7.85,7.72,0.504,0.436,0.182,6.78,CTD Cast,Good
OCE00778,Lakshadweep Station,10.477824601923006,72.61152847866863,Arabian Sea,2024-06-06,50,26.81,34.32,8.02,6.32,1.198,0.523,1.286,8.86,CTD Cast,Fair
OCE00779,Lakshadweep Station,10.458735282671688,72.58314071565698,Arabian Sea,2024-06-06,100,20.83,34.7,7.89,4.0,2.546,0.467,0.473,11.91,CTD Cast,Fair
OCE00780,Lakshadweep Station,10.576899306958772,72.6352467470081,Arabian Sea,2024-06-06,200,18.82,35.02,7.72,2.8,2.614,0.9,0.189,5.44,CTD Cast,Fair
OCE00781,Lakshadweep Station,10.51964755197038,72.67096401059842,Arabian Sea,2024-06-27,0,29.26,35.26,8.15,6.4,0.745,0.201,0.159,6.03,CTD Cast,Good
OCE00782,Lakshadweep Station,10.403575696806964,72.5432465788782,Arabian Sea,2024-06-27,50,26.96,34.99,7.93,4.85,1.948,0.535,1.435,1.51,CTD Cast,Good
OCE00783,Lakshadweep Station,10.41673619764954,72.68024480459555,Arabian Sea,2024-06-27,100,22.85,35.23,7.79,5.1,2.155,0.56,0.487,2.33,CTD Cast,Good
OCE00784,Lakshadweep Station,10.424302233907532,72.66201386164585,Arabian Sea,2024-06-27,200,17.75,35.48,8.06,3.01,3.229,0.769,0.425,7.48,CTD Cast,Good
OCE00785,Lakshadweep Station,10.544827195766526,72.66244790772174,Arabian Sea,2024-08-06,0,28.7,34.64,8.0,8.36,1.142,0.479,0.352,10.35,CTD Cast,Good
OCE00786,Lakshadweep Station,10.450739365999162,72.67395371360278,Arabian Sea,2024-08-06,50,26.43,34.9,8.12,6.55,0.832,0.532,0.945,6.76,CTD Cast,Good
OCE00787,Lakshadweep Station,10.488729129320696,72.5174067130183,Arabian Sea,2024-08-06,100,24.04,34.5,7.75,4.24,1.29,0.589,0.174,4.66,CTD Cast,Fair
OCE00788,Lakshadweep Station,10.45014636520041,72.6789077704481,Arabian Sea,2024-08-06,200,20.47,34.43,7.96,3.83,3.392,0.815,0.099,10.87,CTD Cast,Fair
OCE00789,Lakshadweep Station,10.57995192307365,72.56723193299702,Arabian Sea,2024-08-27,0,29.84,35.0,7.97,6.11,1.59,0.355,0.762,4.77,CTD Cast,Good
OCE00790,Lakshadweep Station,10.567294638333195,72.68999100186643,Arabian Sea,2024-08-27,50,27.49,35.25,7.98,4.83,1.009,0.445,0.893,12.18,CTD Cast,Good
OCE00791,Lakshadweep Station,10.447797317551135,72.54130263298595,Arabian Sea,2024-08-27,100,21.89,35.28,7.89,3.42,1.163,0.424,0.457,14.56,CTD Cast,Fair
OCE00792,Lakshadweep Station,10.454810841485909,72.51303856043694,Arabian Sea,2024-08-27,200,15.18,35.38,7.83,2.07,3.844,0.513,0.298,1.22,CTD Cast,Good
OCE00793,Lakshadweep Station,10.58215036254763,72.64313529602451,Arabian Sea,2024-10-03,0,26.69,34.11,8.1,7.21,0.751,0.238,1.401,13.33,CTD Cast,Good
OCE00794,Lakshadweep Station,10.564224725223545,72.5869960395776,Arabian Sea,2024-10-03,50,25.28,34.62,8.02,6.06,1.515,0.33,1.975,11.05,CTD Cast,Good
OCE00795,Lakshadweep Station,10.516083633156029,72.51479263745419,Arabian Sea,2024-10-03,100,21.35,34.25,7.89,4.01,1.131,0.617,0.212,3.04,CTD Cast,Good
OCE00796,Lakshadweep Station,10.599722285407491,72.62592824684648,Arabian Sea,2024-10-03,200,21.23,35.11,8.08,4.0,2.807,0.584,0.436,12.03,CTD Cast,Good
OCE00797,Lakshadweep Station,10.428895139318922,72.5465944424156,Arabian Sea,2024-10-30,0,30.69,34.53,8.03,8.08,1.407,0.06,0.571,13.63,CTD Cast,Good
OCE00798,Lakshadweep Station,10.447359606919223,72.60050592534033,Arabian Sea,2024-10-30,50,24.15,34.38,7.9,6.04,1.615,0.248,0.496,4.43,CTD Cast,Good
OCE00799,Lakshadweep Station,10.514148748346663,72.65443050096148,Arabian Sea,2024-10-30,100,24.74,34.8,7.77,4.82,1.725,0.544,0.176,13.96,CTD Cast,Good
OCE00800,Lakshadweep Station,10.499101835466128,72.52132385456107,Arabian Sea,2024-10-30,200,16.83,34.7,7.89,3.85,3.813,0.49,0.109,5.51,CTD Cast,Fair
OCE00801,Lakshadweep Station,10.423492414559277,72.63791288221039,Arabian Sea,2024-11-29,0,26.89,34.95,8.18,8.49,0.813,0.32,1.299,6.43,CTD Cast,Fair
OCE00802,Lakshadweep Station,10.572931822777978,72.59868885585654,Arabian Sea,2024-11-29,50,24.82,34.65,7.81,6.24,1.08,0.29,0.418,8.8,CTD Cast,Good
OCE00803,Lakshadweep Station,10.441767404090397,72.56135455027056,Arabian Sea,2024-11-29,100,22.85,34.72,7.83,4.86,1.341,0.297,0.37,7.39,CTD Cast,Good
OCE00804,Lakshadweep Station,10.48759954957911,72.5614924346067,Arabian Sea,2024-11-29,200,18.15,35.26,7.95,3.29,3.457,0.582,0.195,14.78,CTD Cast,Good
OCE00805,Lakshadweep Station,10.571599044545472,72.64735004418264,Arabian Sea,2024-12-28,0,30.88,34.25,7.8,6.11,0.564,0.101,0.847,3.63,CTD Cast,Good
OCE00806,Lakshadweep Station,10.422360074246788,72.6130577919908,Arabian Sea,2024-12-28,50,25.6,34.81,8.1,6.6,2.328,0.379,1.45,4.11,CTD Cast,Good
OCE00807,Lakshadweep Station,10.422071011311575,72.54789774291402,Arabian Sea,2024-12-28,100,22.16,35.05,7.85,3.13,1.119,0.26,0.054,3.71,CTD Cast,Fair
OCE00808,Lakshadweep Station,10.512323231958291,72.64297119484007,Arabian Sea,2024-12-28,200,21.91,34.66,7.75,3.09,3.73,0.755,0.183,11.06,CTD Cast,Good
OCE00809,Lakshadweep Station,10.401130420968236,72.69839940180296,Arabian Sea,2025-01-28,0,30.0,35.31,8.15,7.45,0.917,0.339,1.245,3.15,CTD Cast,Good
OCE00810,Lakshadweep Station,10.472725549754232,72.57469284335853,Arabian Sea,2025-01-28,50,25.88,35.36,7.87,5.69,0.852,0.328,0.519,14.9,CTD Cast,Good
OCE00811,Lakshadweep Station,10.58817270957894,72.53878556405613,Arabian Sea,2025-01-28,100,24.97,34.27,8.04,3.13,1.157,0.297,0.484,2.84,CTD Cast,Good
OCE00812,Lakshadweep Station,10.531344541291347,72.58727023886071,Arabian Sea,2025-01-28,200,16.68,34.97,7.93,2.44,3.538,0.589,0.465,11.95,CTD Cast,Good
OCE00813,Lakshadweep Station,10.560241980048726,72.65433362126214,Arabian Sea,2025-03-03,0,30.91,34.44,7.94,8.34,0.413,0.069,0.736,13.83,CTD Cast,Good
OCE00814,Lakshadweep Station,10.518730515889363,72.67734687838917,Arabian Sea,2025-03-03,50,26.13,34.2,8.01,6.45,0.777,0.228,0.222,10.22,CTD Cast,Good
OCE00815,Lakshadweep Station,10.577860944765643,72.67614971541484,Arabian Sea,2025-03-03,100,24.91,34.19,8.11,5.04,1.697,0.688,0.18,11.49,CTD Cast,Good
OCE00816,Lakshadweep Station,10.402966032486342,72.6618206433646,Arabian Sea,2025-03-03,200,18.94,34.38,7.91,2.71,3.605,0.791,0.46,14.11,CTD Cast,Good
OCE00817,Lakshadweep Station,10.479608634820819,72.5663812569795,Arabian Sea,2025-03-27,0,30.74,34.2,7.83,6.05,1.295,0.333,1.482,9.55,CTD Cast,Fair
OCE00818,Lakshadweep Station,10.443337328741078,72.53394468794957,Arabian Sea,2025-03-27,50,27.3,35.46,8.1,5.57,1.806,0.535,1.083,0.5,CTD Cast,Fair
OCE00819,Lakshadweep Station,10.41112773186574,72.52478783885289,Arabian Sea,2025-03-27,100,23.59,34.27,7.85,3.74,2.165,0.429,0.354,7.74,CTD Cast,Good
OCE00820,Lakshadweep Station,10.594974506686249,72.63623451008789,Arabian Sea,2025-03-27,200,17.36,34.64,7.73,3.79,3.414,0.505,0.079,6.55,CTD Cast,Good
OCE00821,Lakshadweep Station,10.520661575677789,72.54063078743799,Arabian Sea,2025-05-05,0,30.21,35.13,8.11,7.19,0.917,0.055,1.397,13.83,CTD Cast,Fair
OCE00822,Lakshadweep Station,10.446188071844146,72.51968750980019,Arabian Sea,2025-05-05,50,27.66,35.53,8.12,6.99,1.065,0.529,1.681,14.7,CTD Cast,Good
OCE00823,Lakshadweep Station,10.513112865113591,72.5154971594901,Arabian Sea,2025-05-05,100,21.48,35.41,7.75,3.05,1.985,0.357,0.36,2.86,CTD Cast,Fair
OCE00824,Lakshadweep Station,10.425787461083964,72.54792196640564,Arabian Sea,2025-05-05,200,17.72,34.48,8.02,2.83,2.278,0.668,0.091,12.96,CTD Cast,Fair
OCE00825,Lakshadweep Station,10.426314142375785,72.50985839980476,Arabian Sea,2025-05-30,0,31.55,35.24,7.93,6.68,1.143,0.375,1.491,10.57,CTD Cast,Good
OCE00826,Lakshadweep Station,10.569431491400621,72.56195171265172,Arabian Sea,2025-05-30,50,27.33,35.32,8.05,6.89,1.571,0.561,1.942,3.35,CTD Cast,Good
OCE00827,Lakshadweep Station,10.46415288280434,72.57743107881079,Arabian Sea,2025-05-30,100,22.74,34.78,8.1,3.25,1.59,0.588,0.093,9.53,CTD Cast,Good
OCE00828,Lakshadweep Station,10.400749018942257,72.60643149699696,Arabian Sea,2025-05-30,200,16.11,35.49,7.88,3.83,2.989,0.574,0.114,2.05,CTD Cast,Good
OCE00829,Lakshadweep Station,10.431118064877001,72.69200253145054,Arabian Sea,2025-06-29,0,28.35,34.88,7.91,6.44,1.572,0.476,0.241,1.05,CTD Cast,Good
OCE00830,Lakshadweep Station,10.416006513953187,72.54846596229075,Arabian Sea,2025-06-29,50,27.91,34.06,8.12,5.27,2.383,0.293,1.378,11.72,CTD Cast,Good
OCE00831,Lakshadweep Station,10.465827341111217,72.67718473408335,Arabian Sea,2025-06-29,100,22.64,35.49,7.92,5.17,1.953,0.691,0.482,12.79,CTD Cast,Fair
OCE00832,Lakshadweep Station,10.515384427719928,72.67098339171194,Arabian Sea,2025-06-29,200,16.47,35.14,7.73,3.67,2.432,0.482,0.23,14.63,CTD Cast,Fair
OCE00833,Lakshadweep Station,10.467735920891407,72.65140237354947,Arabian Sea,2025-08-05,0,28.64,34.09,8.1,7.41,0.951,0.189,0.803,8.39,CTD Cast,Good
OCE00834,Lakshadweep Station,10.471543352988485,72.6688811224584,Arabian Sea,2025-08-05,50,27.51,34.87,7.87,6.63,1.659,0.243,1.322,7.07,CTD Cast,Good
OCE00835,Lakshadweep Station,10.465963161771272,72.63007311209908,Arabian Sea,2025-08-05,100,23.63,34.24,7.91,5.46,2.636,0.322,0.175,11.48,CTD Cast,Good
OCE00836,Lakshadweep Station,10.558598730278502,72.61574012953844,Arabian Sea,2025-08-05,200,20.25,34.96,8.02,2.87,2.335,0.704,0.479,9.88,CTD Cast,Good
OCE00837,Lakshadweep Station,10.48301562580156,72.52981913573429,Arabian Sea,2025-08-28,0,31.58,34.64,7.93,8.44,1.741,0.195,0.749,14.39,CTD Cast,Good
OCE00838,Lakshadweep Station,10.52511791669395,72.51034417651093,Arabian Sea,2025-08-28,50,25.62,35.36,7.85,5.87,0.646,0.494,1.246,3.56,CTD Cast,Good
OCE00839,Lakshadweep Station,10.448901499468885,72.52741193670731,Arabian Sea,2025-08-28,100,20.37,34.53,8.0,4.42,2.263,0.497,0.173,12.81,CTD Cast,Good
OCE00840,Lakshadweep Station,10.452395112855703,72.69589015262255,Arabian Sea,2025-08-28,200,19.32,34.48,7.77,3.75,3.511,0.747,0.233,12.06,CTD Cast,Good
